,EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
839,RM796,37,36-45,No,Travel_Rarely,309,Sales,10,Master,Life Sciences,1,1105,Very High,Female,88,Medium,2,Sales Executive,Very High,Divorced,6694,5k-10k,24223,2,Y,Yes,14,Better,High,80,3,8,5,Better,1,0,0,0.0
840,RM833,37,36-45,No,Travel_Rarely,367,Research & Development,25,College,Medical,1,1161,High,Female,52,Medium,2,Healthcare Representative,Very High,Divorced,5731,5k-10k,17171,7,Y,No,13,Better,High,80,2,9,2,Better,6,2,1,3.0
841,RM856,37,36-45,No,Travel_Rarely,977,Research & Development,1,Bachelor,Life Sciences,1,1196,Very High,Female,56,Medium,2,Manufacturing Director,Very High,Married,6474,5k-10k,9961,1,Y,No,13,Better,Medium,80,1,14,2,Good,14,8,3,11.0
842,RM990,37,36-45,No,Travel_Rarely,1439,Research & Development,4,Below College,Life Sciences,1,1394,High,Male,54,High,1,Research Scientist,High,Married,2996,Upto 5k,5182,7,Y,Yes,15,Better,Very High,80,0,8,2,Better,6,4,1,3.0
843,RM1002,37,36-45,No,Travel_Rarely,1462,Research & Development,11,Bachelor,Medical,1,1411,Low,Female,94,High,1,Laboratory Technician,High,Single,3629,Upto 5k,19106,4,Y,No,18,Better,Low,80,0,8,6,Better,3,2,0,2.0
844,RM1023,37,36-45,No,Non-Travel,1413,Research & Development,5,College,Technical Degree,1,1440,High,Male,84,Very High,1,Laboratory Technician,High,Single,3500,Upto 5k,25470,0,Y,No,14,Better,Low,80,0,7,2,Bad,6,5,1,3.0
845,RM1090,37,36-45,No,Travel_Rarely,674,Research & Development,13,Bachelor,Medical,1,1543,Low,Male,47,High,2,Research Scientist,Very High,Married,4285,Upto 5k,3031,1,Y,No,17,Better,Low,80,0,10,2,Better,10,8,3,7.0
846,RM1159,37,36-45,No,Travel_Rarely,671,Research & Development,19,Bachelor,Life Sciences,1,1631,High,Male,85,High,2,Manufacturing Director,High,Married,5768,5k-10k,26493,3,Y,No,17,Better,Low,80,3,9,2,Good,4,3,0,2.0
847,RM1164,37,36-45,No,Travel_Rarely,1470,Research & Development,10,Bachelor,Medical,1,1640,Medium,Female,71,High,1,Research Scientist,Medium,Married,3936,Upto 5k,9953,1,Y,No,11,Better,Low,80,1,8,2,Bad,8,4,7,7.0
848,RM1212,37,36-45,No,Travel_Frequently,1278,Sales,1,Master,Medical,1,1700,High,Male,31,Low,2,Sales Executive,Very High,Divorced,9525,5k-10k,7677,1,Y,No,14,Better,High,80,2,6,2,Good,6,3,1,3.0
849,RM1277,37,36-45,No,Travel_Rarely,589,Sales,9,College,Marketing,1,1787,Medium,Male,46,Medium,2,Sales Executive,Medium,Married,4189,Upto 5k,8800,1,Y,No,14,Better,Low,80,2,5,2,Better,5,2,0,3.0
850,RM1281,37,36-45,No,Travel_Rarely,1239,Human Resources,8,College,Other,1,1794,High,Male,89,High,2,Human Resources,Medium,Divorced,4071,Upto 5k,12832,2,Y,No,13,Better,High,80,0,19,4,Good,10,0,4,7.0
851,RM1292,37,36-45,Yes,Travel_Rarely,370,Research & Development,10,Master,Medical,1,1809,Very High,Male,58,High,2,Manufacturing Director,Low,Single,4213,Upto 5k,4992,1,Y,No,15,Better,Medium,80,0,10,4,Bad,10,3,0,8.0
852,RM1345,37,36-45,No,Travel_Rarely,783,Research & Development,7,Master,Medical,1,1885,Very High,Male,78,High,2,Research Scientist,Low,Married,4284,Upto 5k,13588,5,Y,Yes,22,Best,High,80,1,16,2,Better,5,3,0,4.0
853,RM1433,37,36-45,No,Travel_Rarely,161,Research & Development,10,Bachelor,Life Sciences,1,2017,High,Female,42,Very High,3,Research Director,Very High,Married,13744,10k-15k,15471,1,Y,Yes,25,Best,Low,80,1,16,2,Better,16,11,6,8.0
854,RM009,38,36-45,No,Travel_Frequently,216,Research & Development,23,Bachelor,Life Sciences,1,12,Very High,Male,44,Medium,3,Manufacturing Director,High,Single,9526,5k-10k,8787,0,Y,No,21,Best,Medium,80,0,10,2,Better,9,7,1,2.0
855,RM020,38,36-45,No,Travel_Rarely,371,Research & Development,2,Bachelor,Life Sciences,1,24,Very High,Male,45,High,1,Research Scientist,Very High,Single,3944,Upto 5k,4306,5,Y,Yes,11,Better,High,80,0,6,3,Better,3,2,1,2.0
856,RM062,38,36-45,No,Travel_Frequently,653,Research & Development,29,Doctor,Life Sciences,1,79,Very High,Female,50,High,2,Laboratory Technician,Very High,Single,2406,Upto 5k,5456,1,Y,No,11,Better,Very High,80,0,10,2,Better,10,3,9,9.0
857,RM084,38,36-45,No,Non-Travel,573,Research & Development,6,Bachelor,Medical,1,107,Medium,Female,79,Low,2,Research Scientist,Very High,Divorced,5329,5k-10k,15717,7,Y,Yes,12,Better,Very High,80,3,17,3,Better,13,11,1,9.0
858,RM143,38,36-45,No,Travel_Rarely,364,Research & Development,3,Doctor,Technical Degree,1,193,Very High,Female,32,High,2,Research Scientist,High,Single,4317,Upto 5k,2302,3,Y,Yes,20,Best,Medium,80,0,19,2,Better,3,2,2,2.0
859,RM169,38,36-45,No,Travel_Rarely,702,Sales,1,Master,Life Sciences,1,230,Low,Female,59,Medium,2,Sales Executive,Very High,Single,8686,5k-10k,12930,4,Y,No,22,Best,High,80,0,12,2,Best,8,3,0,7.0
860,RM180,38,36-45,No,Travel_Rarely,1380,Research & Development,9,College,Life Sciences,1,245,High,Female,75,High,1,Laboratory Technician,Very High,Single,2288,Upto 5k,6319,1,Y,No,12,Better,High,80,0,2,3,Better,2,2,2,1.0
861,RM199,38,36-45,No,Travel_Rarely,1261,Research & Development,2,Master,Life Sciences,1,271,Very High,Male,88,High,2,Manufacturing Director,High,Married,6553,5k-10k,7259,9,Y,No,14,Better,Medium,80,0,14,3,Better,1,0,0,0.0
862,RM200,38,36-45,No,Travel_Rarely,1084,Research & Development,29,Bachelor,Technical Degree,1,273,Very High,Male,54,High,2,Manufacturing Director,Very High,Married,6261,5k-10k,4185,3,Y,No,18,Better,Low,80,1,9,3,Bad,7,7,1,7.0
863,RM205,38,36-45,Yes,Travel_Rarely,1180,Research & Development,29,Below College,Medical,1,282,Medium,Male,70,High,2,Healthcare Representative,Low,Married,6673,5k-10k,11354,7,Y,Yes,19,Better,Medium,80,0,17,2,Better,1,0,0,0.0
864,RM224,38,36-45,No,Travel_Rarely,119,Sales,3,Bachelor,Life Sciences,1,307,Low,Male,76,High,3,Sales Executive,High,Divorced,10609,10k-15k,9647,0,Y,No,12,Better,High,80,2,17,6,Good,16,10,5,13.0
865,RM262,38,36-45,No,Non-Travel,1327,Sales,2,College,Life Sciences,1,361,Very High,Male,39,Medium,2,Sales Executive,Very High,Married,5249,5k-10k,19682,3,Y,No,18,Better,Very High,80,1,13,0,Better,8,7,7,5.0
866,RM278,38,36-45,No,Travel_Rarely,322,Sales,7,College,Medical,1,382,Low,Female,44,Very High,2,Sales Executive,Low,Divorced,5605,5k-10k,19191,1,Y,Yes,24,Best,High,80,1,8,3,Better,8,0,7,7.0
867,RM288,38,36-45,No,Travel_Rarely,688,Research & Development,23,Master,Life Sciences,1,393,Very High,Male,82,High,2,Healthcare Representative,Very High,Divorced,5745,5k-10k,18899,9,Y,No,14,Better,Medium,80,1,10,2,Better,2,2,1,2.0
868,RM308,38,36-45,No,Travel_Rarely,849,Research & Development,25,College,Life Sciences,1,421,Low,Female,81,Medium,3,Research Director,Medium,Married,12061,10k-15k,26707,3,Y,No,17,Better,High,80,1,19,2,Better,10,8,0,1.0
869,RM342,38,36-45,No,Travel_Rarely,343,Research & Development,15,College,Life Sciences,1,461,High,Male,92,Medium,3,Research Director,Very High,Divorced,11510,10k-15k,15682,0,Y,Yes,14,Better,Medium,80,1,12,3,Better,11,10,2,9.0
870,RM417,38,36-45,No,Travel_Frequently,1490,Research & Development,2,College,Life Sciences,1,556,Very High,Male,42,High,1,Laboratory Technician,Very High,Married,1702,Upto 5k,12106,1,Y,Yes,23,Best,High,80,1,1,3,Better,1,0,0,0.0
871,RM472,38,36-45,No,Travel_Rarely,1495,Research & Development,10,Bachelor,Medical,1,634,High,Female,76,High,2,Healthcare Representative,High,Married,9824,5k-10k,22174,3,Y,No,19,Better,High,80,1,18,4,Better,1,0,0,0.0
872,RM491,38,36-45,No,Travel_Rarely,362,Research & Development,1,Below College,Life Sciences,1,662,High,Female,43,High,1,Research Scientist,Low,Single,2619,Upto 5k,14561,3,Y,No,17,Better,Very High,80,0,8,3,Good,0,0,0,0.0
873,RM519,38,36-45,No,Travel_Rarely,243,Sales,7,Master,Marketing,1,709,Very High,Female,46,Medium,2,Sales Executive,Very High,Single,4028,Upto 5k,7791,0,Y,No,20,Best,Low,80,0,8,2,Better,7,7,0,5.0
874,RM530,38,36-45,No,Travel_Rarely,827,Research & Development,1,Master,Life Sciences,1,724,Medium,Female,33,Very High,2,Healthcare Representative,Very High,Single,7625,5k-10k,19383,0,Y,No,13,Better,High,80,0,10,4,Good,9,7,1,8.0
875,RM543,38,36-45,No,Travel_Rarely,168,Research & Development,1,Bachelor,Life Sciences,1,743,High,Female,81,High,3,Manufacturing Director,High,Single,7861,5k-10k,15397,4,Y,Yes,14,Better,Very High,80,0,10,4,Best,1,0,0,0.0
876,RM560,38,36-45,No,Travel_Rarely,268,Research & Development,2,Doctor,Medical,1,773,Very High,Male,92,High,1,Research Scientist,High,Married,3057,Upto 5k,20471,6,Y,Yes,13,Better,Medium,80,1,6,0,Bad,1,0,0,1.0
877,RM579,38,36-45,No,Travel_Frequently,240,Research & Development,2,Master,Life Sciences,1,803,Low,Female,75,Very High,2,Manufacturing Director,Low,Single,5980,5k-10k,26085,6,Y,Yes,12,Better,Very High,80,0,17,2,Better,15,7,4,12.0
878,RM606,38,36-45,No,Travel_Frequently,471,Research & Development,12,Bachelor,Life Sciences,1,837,Low,Male,45,Medium,2,Healthcare Representative,Low,Divorced,6288,5k-10k,4284,2,Y,No,15,Better,High,80,1,13,3,Good,4,3,1,2.0
879,RM643,38,36-45,No,Travel_Rarely,395,Sales,9,Bachelor,Marketing,1,893,Medium,Male,98,Medium,1,Sales Representative,Medium,Married,2899,Upto 5k,12102,0,Y,No,19,Better,Very High,80,1,3,3,Better,2,2,1,2.0
880,RM682,38,36-45,No,Travel_Rarely,1333,Research & Development,1,Bachelor,Technical Degree,1,950,Very High,Female,80,High,3,Research Director,Low,Married,13582,10k-15k,16292,1,Y,No,13,Better,Medium,80,1,15,3,Better,15,12,5,11.0
881,RM704,38,36-45,No,Non-Travel,152,Sales,10,Bachelor,Technical Degree,1,983,High,Female,85,High,2,Sales Executive,Very High,Single,5666,5k-10k,19899,1,Y,Yes,13,Better,Medium,80,0,6,1,Better,5,3,1,3.0
882,RM723,38,36-45,No,Travel_Frequently,1391,Research & Development,10,Below College,Medical,1,1006,High,Male,66,High,1,Research Scientist,High,Married,2684,Upto 5k,12127,0,Y,No,17,Better,Medium,80,1,3,0,Good,2,1,0,2.0
883,RM748,38,36-45,No,Travel_Rarely,1035,Sales,3,Master,Life Sciences,1,1036,Medium,Male,42,High,2,Sales Executive,Very High,Single,6861,5k-10k,4981,8,Y,Yes,12,Better,High,80,0,19,1,Better,1,0,0,0.0
884,RM766,38,36-45,No,Travel_Frequently,1186,Research & Development,3,Master,Other,1,1060,High,Male,44,High,1,Research Scientist,High,Married,2821,Upto 5k,2997,3,Y,No,16,Better,Low,80,1,8,2,Better,2,2,2,2.0
885,RM785,38,36-45,No,Travel_Rarely,330,Research & Development,17,Below College,Life Sciences,1,1088,High,Female,65,Medium,3,Healthcare Representative,High,Married,8823,5k-10k,24608,0,Y,No,18,Better,Low,80,1,20,4,Good,19,9,1,9.0
886,RM808,38,36-45,No,Travel_Rarely,770,Sales,10,Master,Marketing,1,1119,High,Male,73,Medium,3,Sales Executive,High,Divorced,8740,5k-10k,5569,0,Y,Yes,14,Better,Medium,80,2,9,2,Better,8,7,2,7.0
887,RM812,38,36-45,No,Travel_Rarely,130,Sales,2,College,Marketing,1,1125,Very High,Male,32,High,3,Sales Executive,Medium,Single,7351,5k-10k,20619,7,Y,No,16,Better,High,80,0,10,2,Better,1,0,0,0.0
888,RM827,38,36-45,No,Travel_Rarely,433,Human Resources,1,Bachelor,Human Resources,1,1152,High,Male,37,Very High,1,Human Resources,High,Married,2844,Upto 5k,6004,1,Y,No,13,Better,Very High,80,1,7,2,Best,7,6,5,0.0
889,RM964,38,36-45,No,Travel_Rarely,1009,Sales,2,College,Life Sciences,1,1355,Medium,Female,31,High,2,Sales Executive,Low,Divorced,6893,5k-10k,19461,3,Y,No,15,Better,Very High,80,1,11,3,Better,7,7,1,7.0
890,RM983,38,36-45,No,Travel_Frequently,693,Research & Development,7,Bachelor,Life Sciences,1,1382,Very High,Male,57,Very High,1,Research Scientist,High,Divorced,2610,Upto 5k,15748,1,Y,No,11,Better,Very High,80,3,4,2,Better,4,2,0,3.0
891,RM1108,38,36-45,No,Travel_Frequently,888,Human Resources,10,Master,Human Resources,1,1563,High,Male,71,High,2,Human Resources,High,Married,6077,5k-10k,14814,3,Y,No,11,Better,High,80,0,10,2,Better,6,3,1,2.0
892,RM1113,38,36-45,Yes,Travel_Rarely,903,Research & Development,2,Bachelor,Medical,1,1573,High,Male,81,High,2,Manufacturing Director,Medium,Married,4855,Upto 5k,7653,4,Y,No,11,Better,Low,80,2,7,2,Better,5,2,1,4.0
893,RM1120,38,36-45,No,Travel_Rarely,1245,Sales,14,Bachelor,Life Sciences,1,1582,High,Male,80,High,2,Sales Executive,Medium,Married,9924,5k-10k,12355,0,Y,No,11,Better,Very High,80,1,10,3,Better,9,8,7,7.0
894,RM1121,38,36-45,No,Travel_Rarely,437,Sales,16,Bachelor,Life Sciences,1,1583,Medium,Female,90,High,2,Sales Executive,Medium,Single,4198,Upto 5k,16379,2,Y,No,12,Better,Medium,80,0,8,5,Best,3,2,1,2.0
895,RM1162,38,36-45,No,Travel_Rarely,397,Research & Development,2,College,Medical,1,1638,Very High,Female,54,Medium,3,Manufacturing Director,High,Married,7756,5k-10k,14199,3,Y,Yes,19,Better,Very High,80,1,10,6,Best,5,4,0,2.0
896,RM1188,38,36-45,No,Travel_Frequently,1189,Research & Development,1,Bachelor,Life Sciences,1,1668,Very High,Male,90,High,2,Research Scientist,Very High,Married,4735,Upto 5k,9867,7,Y,No,15,Better,Very High,80,2,19,4,Best,13,11,2,9.0
897,RM1194,38,36-45,No,Travel_Frequently,148,Research & Development,2,Bachelor,Medical,1,1675,Very High,Female,42,Medium,1,Laboratory Technician,Medium,Single,2440,Upto 5k,23826,1,Y,No,22,Best,Medium,80,0,4,3,Better,4,3,3,3.0
898,RM1203,38,36-45,No,Travel_Rarely,1495,Research & Development,4,College,Medical,1,1687,Very High,Female,87,High,1,Laboratory Technician,High,Married,3306,Upto 5k,26176,7,Y,No,19,Better,Very High,80,1,7,5,Good,0,0,0,0.0
899,RM1257,38,36-45,No,Travel_Frequently,594,Research & Development,2,College,Medical,1,1760,High,Female,75,Medium,1,Laboratory Technician,Medium,Married,2468,Upto 5k,15963,4,Y,No,14,Better,Medium,80,1,9,4,Good,6,1,0,5.0
900,RM1262,38,36-45,No,Travel_Rarely,833,Research & Development,18,Bachelor,Medical,1,1766,Medium,Male,60,Low,2,Healthcare Representative,Very High,Married,5811,5k-10k,24539,3,Y,Yes,16,Better,High,80,1,15,2,Better,1,0,1,0.0
901,RM1273,38,36-45,No,Travel_Rarely,1153,Research & Development,6,College,Other,1,1782,Very High,Female,40,Medium,1,Laboratory Technician,High,Married,3702,Upto 5k,16376,1,Y,No,11,Better,Medium,80,1,5,3,Better,5,4,0,4.0
902,RM1290,38,36-45,No,Non-Travel,1336,Human Resources,2,Bachelor,Human Resources,1,1805,Low,Male,100,High,1,Human Resources,Medium,Divorced,2592,Upto 5k,7129,5,Y,No,13,Better,Very High,80,3,13,3,Better,11,10,3,8.0
903,RM1309,38,36-45,No,Travel_Rarely,723,Sales,2,Master,Marketing,1,1835,Medium,Female,77,Low,2,Sales Representative,Very High,Married,5405,5k-10k,4244,2,Y,Yes,20,Best,Low,80,2,20,4,Good,4,2,0,3.0
904,RM1374,38,36-45,No,Travel_Frequently,1394,Research & Development,8,Bachelor,Medical,1,1937,Very High,Female,58,Medium,2,Research Scientist,Medium,Divorced,2133,Upto 5k,18115,1,Y,Yes,16,Better,High,80,1,20,3,Better,20,11,0,7.0
905,RM1377,38,36-45,No,Travel_Rarely,1206,Research & Development,9,College,Life Sciences,1,1940,Medium,Male,71,High,1,Research Scientist,Very High,Divorced,4771,Upto 5k,14293,2,Y,No,19,Better,Very High,80,2,10,0,Best,5,2,0,3.0
906,RM1392,38,36-45,No,Travel_Rarely,1404,Sales,1,Bachelor,Life Sciences,1,1961,Low,Male,59,Medium,1,Sales Representative,Low,Single,2858,Upto 5k,11473,4,Y,No,14,Better,Low,80,0,20,3,Good,1,0,0,0.0
907,RM1401,38,36-45,No,Travel_Frequently,1444,Human Resources,1,Master,Other,1,1972,Very High,Male,88,High,1,Human Resources,Medium,Married,2991,Upto 5k,5224,0,Y,Yes,11,Better,Medium,80,1,7,2,Better,6,2,1,2.0
908,RM1417,38,36-45,No,Travel_Rarely,1321,Sales,1,Master,Life Sciences,1,1995,Very High,Male,86,High,2,Sales Executive,Medium,Married,4440,Upto 5k,7636,0,Y,No,15,Better,Low,80,2,16,3,Better,15,13,5,8.0
909,RM1419,38,36-45,No,Travel_Frequently,508,Research & Development,6,Master,Life Sciences,1,1997,Low,Male,72,Medium,2,Manufacturing Director,High,Married,5321,5k-10k,14284,2,Y,No,11,Better,Very High,80,1,10,1,Better,8,3,7,7.0
910,RM1431,38,36-45,No,Travel_Rarely,201,Research & Development,10,Bachelor,Medical,1,2015,Medium,Female,99,Low,3,Research Director,High,Married,13206,10k-15k,3376,3,Y,No,12,Better,Low,80,1,20,3,Better,18,16,1,11.0
911,RM1452,38,36-45,No,TravelRarely,345,Sales,10,College,Life Sciences,1,2041,Low,Female,100,High,2,Sales Executive,Very High,Married,5343,5k-10k,5982,1,Y,No,11,Better,High,80,1,10,1,Better,10,7,1,9.0
912,RM034,39,36-45,Yes,Travel_Rarely,895,Sales,5,Bachelor,Technical Degree,1,42,Very High,Male,56,High,2,Sales Representative,Very High,Married,2086,Upto 5k,3335,3,Y,No,14,Better,High,80,1,19,6,Best,1,0,0,0.0
913,RM138,39,36-45,No,Travel_Rarely,1329,Sales,4,Master,Life Sciences,1,182,Very High,Female,47,Medium,2,Sales Executive,High,Married,5902,5k-10k,14590,4,Y,No,14,Better,High,80,1,17,1,Best,15,11,5,9.0
914,RM241,39,36-45,No,Travel_Rarely,1431,Research & Development,1,Master,Medical,1,332,High,Female,96,High,1,Laboratory Technician,High,Divorced,2232,Upto 5k,15417,7,Y,No,14,Better,High,80,3,7,1,Better,3,2,1,2.0
915,RM252,39,36-45,No,Travel_Frequently,505,Research & Development,2,Master,Technical Degree,1,343,High,Female,64,High,3,Healthcare Representative,High,Single,10938,10k-15k,6420,0,Y,No,25,Best,Very High,80,0,20,1,Better,19,6,11,2.0
916,RM305,39,36-45,No,Travel_Rarely,1132,Research & Development,1,Bachelor,Medical,1,417,High,Male,48,Very High,3,Healthcare Representative,Very High,Divorced,9613,5k-10k,10942,0,Y,No,17,Better,Low,80,3,19,5,Good,18,10,3,7.0
917,RM315,39,36-45,No,Travel_Rarely,117,Research & Development,10,Below College,Medical,1,429,High,Male,99,High,4,Manager,Low,Married,17068,15k+,5355,1,Y,Yes,14,Better,Very High,80,0,21,3,Better,21,9,11,10.0
918,RM327,39,36-45,No,Travel_Frequently,672,Research & Development,7,College,Medical,1,444,High,Male,54,Medium,5,Manager,Very High,Married,19272,15k+,21141,1,Y,No,15,Better,Low,80,1,21,2,Better,21,9,13,3.0
919,RM328,39,36-45,Yes,Travel_Rarely,1162,Sales,3,College,Medical,1,445,Very High,Female,41,High,2,Sales Executive,High,Married,5238,5k-10k,17778,4,Y,Yes,18,Better,Low,80,0,12,3,Good,1,0,0,0.0
920,RM401,39,36-45,No,Travel_Frequently,1218,Research & Development,1,Below College,Life Sciences,1,531,Medium,Male,52,High,5,Manager,High,Divorced,19197,15k+,8213,1,Y,Yes,14,Better,High,80,1,21,3,Better,21,8,1,6.0
921,RM450,39,36-45,No,Travel_Frequently,443,Research & Development,8,Below College,Life Sciences,1,602,High,Female,48,High,1,Laboratory Technician,High,Married,3755,Upto 5k,17872,1,Y,No,11,Better,Low,80,1,8,3,Better,8,3,0,7.0
922,RM527,39,36-45,No,Travel_Rarely,408,Research & Development,2,Master,Technical Degree,1,721,Very High,Female,80,Medium,2,Healthcare Representative,High,Single,4553,Upto 5k,20978,1,Y,No,11,Better,Low,80,0,20,4,Better,20,7,11,10.0
923,RM552,39,36-45,No,Travel_Rarely,141,Human Resources,3,Bachelor,Human Resources,1,760,High,Female,44,Very High,2,Human Resources,Medium,Married,6389,5k-10k,18767,9,Y,No,15,Better,High,80,1,12,3,Bad,8,3,3,6.0
924,RM655,39,36-45,No,Travel_Rarely,1383,Human Resources,2,Bachelor,Life Sciences,1,909,Very High,Female,42,Medium,2,Human Resources,Very High,Married,5204,5k-10k,7790,8,Y,No,11,Better,High,80,2,13,2,Better,5,4,0,4.0
925,RM670,39,36-45,Yes,Travel_Rarely,1122,Research & Development,6,Bachelor,Medical,1,932,Very High,Male,70,High,1,Laboratory Technician,Low,Married,2404,Upto 5k,4303,7,Y,Yes,21,Best,Very High,80,0,8,2,Bad,2,2,2,2.0
926,RM706,39,36-45,No,Travel_Rarely,903,Sales,2,Doctor,Life Sciences,1,985,Low,Male,41,Very High,3,Sales Executive,High,Single,7880,5k-10k,2560,0,Y,No,18,Better,Very High,80,0,9,3,Better,8,7,0,7.0
927,RM739,39,36-45,No,Travel_Rarely,466,Research & Development,1,Below College,Life Sciences,1,1026,Very High,Female,65,Medium,4,Manufacturing Director,Very High,Married,12742,10k-15k,7060,1,Y,No,16,Better,High,80,1,21,3,Better,21,6,11,8.0
928,RM754,39,36-45,No,Travel_Frequently,945,Research & Development,22,Bachelor,Medical,1,1043,Very High,Female,82,High,3,Manufacturing Director,Low,Single,10880,10k-15k,5083,1,Y,Yes,13,Better,High,80,0,21,2,Better,21,6,2,8.0
929,RM814,39,36-45,Yes,Travel_Frequently,203,Research & Development,2,Bachelor,Life Sciences,1,1127,Low,Male,84,High,4,Healthcare Representative,Very High,Divorced,12169,10k-15k,13547,7,Y,No,11,Better,Very High,80,3,21,4,Better,18,7,11,5.0
930,RM817,39,36-45,No,Non-Travel,439,Research & Development,9,Bachelor,Life Sciences,1,1132,High,Male,70,High,2,Laboratory Technician,Medium,Single,6782,5k-10k,8770,9,Y,No,15,Better,High,80,0,9,2,Good,5,4,0,3.0
931,RM938,39,36-45,No,Travel_Rarely,412,Research & Development,13,Master,Medical,1,1307,High,Female,94,Medium,4,Manager,Medium,Divorced,17123,15k+,17334,6,Y,Yes,13,Better,Very High,80,2,21,4,Better,19,9,15,2.0
932,RM941,39,36-45,Yes,Travel_Rarely,360,Research & Development,23,Bachelor,Medical,1,1310,High,Male,93,High,1,Research Scientist,Low,Single,3904,Upto 5k,22154,0,Y,No,13,Better,Low,80,0,6,2,Better,5,2,0,3.0
933,RM950,39,36-45,No,Travel_Rarely,524,Research & Development,18,College,Life Sciences,1,1322,Low,Male,32,High,2,Manufacturing Director,High,Single,4534,Upto 5k,13352,0,Y,No,11,Better,Low,80,0,9,6,Better,8,7,1,7.0
934,RM987,39,36-45,No,Travel_Rarely,1498,Sales,21,Master,Life Sciences,1,1390,Low,Male,44,Medium,2,Sales Executive,Very High,Married,6120,5k-10k,3567,3,Y,Yes,12,Better,Very High,80,2,8,2,Best,5,4,1,4.0
935,RM993,39,36-45,No,Non-Travel,1485,Research & Development,25,College,Life Sciences,1,1397,High,Male,71,High,3,Healthcare Representative,High,Married,10920,10k-15k,3449,3,Y,No,21,Best,Medium,80,1,13,2,Better,6,4,0,5.0
936,RM1033,39,36-45,Yes,Non-Travel,592,Research & Development,2,Bachelor,Life Sciences,1,1458,Low,Female,54,Medium,1,Laboratory Technician,Low,Single,3646,Upto 5k,17181,2,Y,Yes,23,Best,Medium,80,0,11,2,Best,1,0,0,0.0
937,RM1080,39,36-45,No,Travel_Rarely,1089,Research & Development,6,Bachelor,Life Sciences,1,1525,Medium,Female,32,High,3,Manufacturing Director,Medium,Single,8376,5k-10k,9150,4,Y,No,18,Better,Very High,80,0,9,3,Better,2,0,2,2.0
